Carrier,Activity,Data_Direction,LTE_Signal_Strength,Final_Test_Speed,Network_Types
D,Indoor,Download,-111.6666667,4473.496282,LTE
D,Indoor,Download,-103,33854.71511,LTE
D,Indoor,Download,-103,37518.03788,LTE
D,Indoor,Download,-103,42009.22573,LTE
D,Indoor,Download,-103,17336.27146,LTE
D,Indoor,Download,-104,1877.328969,LTE
D,Indoor,Download,-112,19136.26875,LTE
D,Indoor,Download,-110,32426.95191,LTE
D,Indoor,Download,-112,29440.97682,LTE
D,Indoor,Download,-114,17557.53283,LTE
D,Indoor,Download,-92,48368.334,LTE
D,Indoor,Download,-111,25278.32454,LTE
D,Indoor,Download,-111,22479.25026,LTE
D,Indoor,Download,-111,23339.76175,LTE
D,Indoor,Download,-111,26753.07153,LTE
D,Indoor,Download,-111,24171.02228,LTE
D,Indoor,Download,-98,1775.584657,LTE
D,Indoor,Download,-94,1958.859619,LTE
D,Indoor,Download,-96,487.4950495,LTE
D,Indoor,Download,-94,1243.928612,LTE
D,Indoor,Download,-96,497.1310295,LTE
D,Indoor,Download,-90,70831.82454,LTE
D,Indoor,Download,-92,68428.85626,LTE
D,Indoor,Download,-92,64078.12444,LTE
D,Indoor,Download,-90,71378.73673,LTE
D,Indoor,Download,-90,74311.16311,LTE
D,Outdoor,Download,-97,52281.9407,LTE
D,Outdoor,Download,-97,62790.99603,LTE
D,Outdoor,Download,-98,63447.95411,LTE
D,Outdoor,Download,-97,63762.22251,LTE
D,Outdoor,Download,-97,59379.95063,LTE
D,Outdoor,Download,-102.3333333,1258.788293,LTE
D,Outdoor,Download,-98.33333333,681.0517792,LTE
D,Outdoor,Download,-111,935.385899,LTE
D,Outdoor,Download,-109,947.6638359,LTE
D,Outdoor,Download,-105,651.9465427,LTE
D,Outdoor,Download,-84,84894.82819,LTE
D,Outdoor,Download,-86,81397.42386,LTE
D,Outdoor,Download,-86,85171.90915,LTE
D,Outdoor,Download,-84,89209.11612,LTE
D,Outdoor,Download,-84,80236.72335,LTE
D,Outdoor,Download,-84,110502.864,LTE
D,Outdoor,Download,-84.66666667,100027.3281,LTE
D,Outdoor,Download,-84,108573.8233,LTE
D,Outdoor,Download,-84,105271.4507,LTE
D,Outdoor,Download,-84,113847.8622,LTE
D,Outdoor,Download,-114,17117.98419,LTE
D,Outdoor,Download,-114,18022.79765,LTE
D,Outdoor,Download,-114,15519.34297,LTE
D,Outdoor,Download,-114,18129.51032,LTE
D,Outdoor,Download,-115,17136.92978,LTE
D,Outdoor,Download,-115,17067.33819,LTE
D,Outdoor,Download,-98,4581.692625,LTE
D,Outdoor,Download,-98,3936.770108,LTE
D,Outdoor,Download,-98,4599.292921,LTE
D,Outdoor,Download,-98,3581.333538,LTE
D,Outdoor,Download,-98,4613.144109,LTE
D,Outdoor,Download,-106,43481.4506,LTE
D,Outdoor,Download,-106,43641.04476,LTE
D,Outdoor,Download,-108,49704.25958,LTE
D,Outdoor,Download,-108,35788.93572,LTE
D,Outdoor,Download,-108,44864.15796,LTE
D,Outdoor,Download,-67,7034.557767,LTE
D,Outdoor,Download,-67,42907.92493,LTE
D,Outdoor,Download,-69,15991.98187,LTE
D,Outdoor,Download,-69,26867.80371,LTE
D,Outdoor,Download,-69,25616.44585,LTE
D,Outdoor,Download,-99,941.0194135,LTE
D,Outdoor,Download,-101,3787.512647,LTE
D,Outdoor,Download,-93,3528.880399,LTE
D,Outdoor,Download,-95,2686.842634,LTE
D,Outdoor,Download,-95,540.7186476,LTE
D,Outdoor,Download,-100,2836.879084,LTE
D,Outdoor,Download,-98,5335.236419,LTE
D,Outdoor,Download,-100,999.6967483,LTE
D,Outdoor,Download,-98,4355.337039,LTE
D,Outdoor,Download,-98,1949.651384,LTE
D,Outdoor,Download,-94,71542.74201,LTE
D,Outdoor,Download,-94,64709.71163,LTE
D,Outdoor,Download,-94,64369.31039,LTE
D,Outdoor,Download,-94,66040.49832,LTE
D,Outdoor,Download,-94,68131.91716,LTE
D,Outdoor,Download,-83,87910.41188,LTE
D,Outdoor,Download,-83,77009.0778,LTE
D,Outdoor,Download,-83,82160.44808,LTE
D,Outdoor,Download,-83,95290.49199,LTE
D,Outdoor,Download,-83,94882.74791,LTE
D,Outdoor,Download,-99,2529.676284,LTE
D,Outdoor,Download,-97,13934.69235,LTE
D,Outdoor,Download,-95,3760.719179,LTE
D,Outdoor,Download,-95,5942.792144,LTE
D,Outdoor,Download,-95,13191.44003,LTE
D,Outdoor,Download,-79,13772.6148,LTE
D,Outdoor,Download,-79,12896.37866,LTE
D,Outdoor,Download,-79,2834.170701,LTE
D,Outdoor,Download,-79,15425.45946,LTE
D,Outdoor,Download,-81,16947.03889,LTE
D,Outdoor,Download,-79,11891.94751,LTE
D,Outdoor,Download,-74,15644.33036,LTE
D,Outdoor,Download,-78,7582.004905,LTE
D,Outdoor,Download,-70,10200.06836,LTE
D,Outdoor,Download,-70,33599.60959,LTE
D,Outdoor,Download,-72,10784.61951,LTE
D,Outdoor,Download,-107,22882.39471,LTE
D,Outdoor,Download,-107,25819.84088,LTE
D,Outdoor,Download,-107,26712.75732,LTE
D,Outdoor,Download,-107,24343.55213,LTE
D,Outdoor,Download,-107,25281.06577,LTE
D,Outdoor,Download,-102,3322.011792,LTE
D,Outdoor,Download,-102,3478.011863,LTE
D,Outdoor,Download,-102,1666.719901,LTE
D,Outdoor,Download,-102,631.9234663,LTE
D,Outdoor,Download,-105,22149.83911,LTE
D,Outdoor,Download,-105,33489.43215,LTE
D,Outdoor,Download,-105,30340.99333,LTE
D,Outdoor,Download,-105,39723.36377,LTE
D,Outdoor,Download,-105,38015.88076,LTE
D,Outdoor,Download,-110,32053.10903,LTE
D,Outdoor,Download,-112,35367.95383,LTE
D,Outdoor,Download,-112,33232.76359,LTE
D,Outdoor,Download,-110,34842.97597,LTE
D,Outdoor,Download,-112,33331.0761,LTE
D,Outdoor,Download,-113,17912.49063,LTE
D,Outdoor,Download,-113,15881.54189,LTE
D,Outdoor,Download,-113,18303.85586,LTE
D,Outdoor,Download,-113,13083.83587,LTE
D,Outdoor,Download,-113,19945.43605,LTE
D,Outdoor,Download,-95,623.2934508,LTE
D,Outdoor,Download,-95,633.4042907,LTE
D,Outdoor,Download,-95,829.0420846,LTE
D,Outdoor,Download,-95,630.8497446,LTE
D,Outdoor,Download,-95,683.0086885,LTE
D,Outdoor,Download,-85,80521.5151,LTE
D,Outdoor,Download,-85,77112.67524,LTE
D,Outdoor,Download,-85,80218.90123,LTE
D,Outdoor,Download,-85,74092.78091,LTE
D,Outdoor,Download,-85,80620.0798,LTE
D,Drive,Upload,-86.5,15094.02154,LTE
D,Drive,Upload,-79,14762.88462,LTE
D,Drive,Upload,-97,4790.792185,LTE
D,Drive,Upload,-93,4268.71194,LTE
D,Drive,Upload,-59.5,15599.8241,LTE
D,Drive,Upload,-90,4598.506939,LTE
D,Drive,Upload,-94,1644.768018,LTE
D,Drive,Upload,-95,2551.41264,LTE
D,Drive,Upload,-95,4588.61166,LTE
D,Drive,Upload,-99,6306.857397,LTE
D,Drive,Upload,-95,7690.857333,LTE
D,Drive,Upload,-107.3333333,9865.321492,LTE
D,Drive,Upload,-90,12608.11368,LTE
D,Drive,Upload,-79,41029.14616,LTE
D,Drive,Upload,-102,6739.930697,LTE
D,Drive,Upload,-96.66666667,41897.91805,LTE
D,Drive,Upload,-109,12716.64588,LTE
D,Drive,Upload,-70,34884.6455,LTE
D,Drive,Upload,-77,34172.75877,LTE
D,Drive,Upload,-100,4031.864964,LTE
D,Drive,Upload,-82,37590.99567,LTE
D,Drive,Upload,-99,33022.66415,LTE
D,Drive,Upload,-108,3044.37962,LTE
D,Drive,Upload,-94,33208.40076,LTE
D,Drive,Upload,-87.33333333,32243.94491,LTE
D,Drive,Upload,-105,22598.7462,LTE
D,Drive,Upload,-104,3449.263158,LTE
D,Drive,Upload,-100,1040.990671,LTE
D,Drive,Upload,-104,440.2540529,LTE
D,Drive,Upload,-111,2539.929373,LTE
D,Drive,Upload,-78,40242.23343,LTE
D,Drive,Upload,-100.6666667,15101.01433,LTE
D,Drive,Upload,-92,27040.42288,LTE
D,Drive,Upload,-109.6666667,10667.97424,LTE
D,Drive,Upload,-101,7000.403287,LTE
D,Drive,Upload,-103,378.4842292,LTE
D,Drive,Upload,-103,236.4213564,LTE
D,Drive,Upload,-101,1558.061521,LTE
D,Drive,Upload,-100.5,26233.32001,LTE
D,Drive,Upload,-89,37295.75653,LTE
D,Drive,Upload,-107,,LTE
D,Drive,Upload,-94,4930.665186,LTE
D,Drive,Upload,-100,691.3847862,LTE
D,Drive,Upload,-95,2270.148995,LTE
D,Drive,Upload,-105,134.63809,LTE
D,Drive,Upload,-94,5737.214032,LTE
D,Drive,Upload,-101,669.4772374,LTE
D,Drive,Upload,-97,32.74616922,LTE
D,Drive,Upload,-95.66666667,80.06397157,LTE
D,Drive,Upload,-79,37491.24975,LTE
D,Drive,Upload,-99,27512.89205,LTE
D,Drive,Upload,-84,39863.79123,LTE
D,Drive,Upload,-83,40029.17355,LTE
D,Drive,Upload,-91.66666667,37980.76021,LTE
D,Drive,Upload,-112,2474.704576,LTE
D,Drive,Upload,-80.33333333,38150.5874,LTE
D,Drive,Upload,-91,32968.09326,LTE
D,Drive,Upload,-97,24774.29625,LTE
D,Drive,Upload,-101,24036.41808,LTE
D,Drive,Upload,-90.5,27543.16678,LTE
D,Drive,Upload,-72,36839.8925,LTE
D,Drive,Upload,-109.6666667,7838.120155,LTE
D,Drive,Upload,-96.5,38049.99512,LTE
D,Drive,Upload,-82,32818.95546,LTE
D,Drive,Upload,-96.33333333,40827.19609,LTE
D,Drive,Upload,-95,28892.60633,LTE
D,Drive,Upload,-87.33333333,34310.53714,LTE
D,Drive,Upload,-83,38491.93826,LTE
D,Drive,Upload,-81,38121.9629,LTE
D,Drive,Upload,-82,37491.77432,LTE
D,Drive,Upload,-81,37175.15771,LTE
D,Drive,Upload,-81.33333333,34886.29124,LTE
D,Drive,Upload,-75.5,27181.09786,LTE
D,Drive,Upload,-95,287.5343774,LTE
D,Drive,Upload,-111.5,69.15383761,LTE
D,Drive,Upload,-99,10536.86105,LTE
D,Drive,Upload,-88,6684.599223,LTE
D,Drive,Upload,-82.66666667,39267.01699,LTE
D,Drive,Upload,-102,16203.83605,LTE
D,Drive,Upload,-110,4512.195447,LTE
D,Drive,Upload,-106,15861.70654,LTE
D,Drive,Upload,-73,36396.35362,LTE
D,Drive,Upload,-72,32469.51344,LTE
D,Drive,Upload,-81,35825.32756,LTE
D,Drive,Upload,-94.33333333,1943.370946,LTE
D,Drive,Upload,-106,203.8218372,LTE
D,Drive,Upload,-101.3333333,32935.40649,LTE
D,Drive,Upload,-114,12404.89861,LTE
D,Drive,Upload,-111,17222.94524,LTE
D,Drive,Upload,-114,11749.627,LTE
D,Drive,Upload,-102,7220.314527,LTE
D,Drive,Upload,-102,3533.340144,LTE
D,Drive,Upload,-101,3777.563749,LTE
D,Drive,Upload,-84.66666667,37152.83509,LTE
D,Drive,Upload,-106,16025.57157,LTE
D,Drive,Upload,-109,4707.648718,LTE
D,Drive,Upload,-106.5,10615.95916,LTE
D,Drive,Upload,-105,19619.31231,LTE
D,Drive,Upload,-77,39035.52149,LTE
D,Drive,Upload,-99,4825.673923,LTE
D,Drive,Upload,-89,5338.218323,LTE
D,Drive,Upload,-90,7223.953798,LTE
D,Drive,Upload,-87,38628.91351,LTE
D,Drive,Upload,-82.5,40963.63927,LTE
D,Drive,Upload,-96,6881.862283,LTE
D,Drive,Upload,-101,6269.768351,LTE
D,Drive,Upload,-101.3333333,3653.828521,LTE
D,Drive,Upload,-99.33333333,3347.014544,LTE
D,Drive,Upload,-101,3282.258301,LTE
D,Drive,Upload,-86,13203.27677,LTE
D,Drive,Upload,-102,1146.243198,LTE
D,Drive,Upload,-96,3391.047746,LTE
D,Drive,Upload,-104,1612.197246,LTE
D,Drive,Upload,-107,11256.26655,LTE
D,Drive,Upload,-92,11907.69614,LTE
D,Drive,Upload,-80,39299.7668,LTE
D,Drive,Upload,-106.5,4600.039094,LTE
D,Drive,Upload,-94,3329.563576,LTE
D,Drive,Upload,-100,20867.58241,LTE
D,Drive,Upload,-92,36757.08453,LTE
D,Drive,Upload,-101,21973.92092,LTE
D,Drive,Upload,-106,18696.50017,LTE
D,Drive,Upload,-105,15701.71238,LTE
D,Drive,Upload,-106,13944.68125,LTE
D,Drive,Upload,-108,12308.01599,LTE
D,Drive,Upload,-78.5,32884.40497,LTE
D,Drive,Upload,-104.3333333,8663.390358,LTE
D,Drive,Upload,-101,982.7124292,LTE
D,Drive,Upload,-67,702.4574031,LTE
D,Drive,Upload,-104,171.0267629,LTE
D,Drive,Upload,-75.66666667,39614.22992,LTE
D,Drive,Upload,-105,14180.17639,LTE
D,Drive,Upload,-87,38966.36766,LTE
D,Drive,Upload,-108,2424.293268,LTE
D,Drive,Upload,-95,4029.12096,LTE
D,Drive,Upload,-84,3159.589425,LTE
D,Drive,Upload,-88,7201.318379,LTE
D,Drive,Upload,-67.33333333,7002.735977,LTE
D,Drive,Upload,-75.5,4342.133067,LTE
D,Drive,Upload,-70,4076.88958,LTE
D,Drive,Upload,-68,5922.410131,LTE
D,Drive,Upload,-69,3188.355881,LTE
D,Drive,Upload,-67,4862.066637,LTE
D,Drive,Upload,-71,5959.802798,LTE
D,Drive,Upload,-91,7637.134355,LTE
D,Drive,Upload,-84.5,7290.270354,LTE
D,Drive,Upload,-81,36105.21191,LTE
D,Drive,Upload,-87,36788.50189,LTE
D,Drive,Upload,-102,80.06397157,LTE
D,Drive,Upload,-91,5339.404199,LTE
D,Drive,Upload,-83.33333333,3602.878721,LTE
D,Drive,Upload,,993.5211017,eHRPD
D,Drive,Upload,,858.7726818,eHRPD
D,Drive,Upload,-97,9233.857159,LTE
D,Drive,Upload,-92.66666667,5400.678809,LTE
D,Drive,Upload,-98,3315.74453,LTE
D,Drive,Upload,-103,2183.562861,LTE
D,Drive,Upload,-95,4522.609816,LTE
D,Drive,Upload,-93,4101.458907,LTE
D,Drive,Upload,-95,4297.979565,LTE
D,Drive,Upload,-91,3853.98845,LTE
D,Drive,Upload,,1033.094139,eHRPD
D,Drive,Upload,-87,11617.61315,LTE
D,Drive,Upload,-93.5,38092.8455,LTE
D,Drive,Upload,-88,1590.185008,LTE
D,Drive,Upload,-99,2005.01588,LTE
D,Drive,Upload,-85,7900.858285,LTE
D,Drive,Upload,-105,16107.41537,LTE
D,Drive,Upload,-93,35322.2012,LTE
D,Drive,Upload,-97,2911.093837,LTE
D,Drive,Upload,-98,1102.576791,LTE
D,Drive,Upload,-99,2343.170331,LTE
D,Drive,Upload,-98,582.2187674,LTE
D,Drive,Upload,-99,1157.288316,LTE
D,Drive,Upload,-98,1783.243003,LTE
D,Drive,Upload,-104,902.4390894,LTE
D,Drive,Upload,-102,2987.51005,LTE
D,Drive,Upload,-102,1091.660189,LTE
D,Drive,Upload,-102,1448.269184,LTE
D,Drive,Upload,-100,1277.384274,LTE
D,Drive,Upload,-102,3660.7005,LTE
D,Drive,Upload,-88,24716.91222,LTE
D,Drive,Upload,-103,181.9433648,LTE
D,Drive,Upload,-105,163.7308461,LTE
D,Drive,Upload,-64.5,5016.883757,LTE
D,Drive,Upload,-100,12199.34199,LTE
D,Drive,Upload,-101,25413.03243,LTE
D,Drive,Upload,-100,16960.76047,LTE
D,Drive,Upload,-97,35974.35629,LTE
D,Drive,Upload,-86,36403.63216,LTE
D,Drive,Upload,-90,34755.26291,LTE
D,Drive,Upload,-89,36667.99956,LTE
D,Drive,Upload,-81,39817.26877,LTE
D,Drive,Upload,-79,39416.21055,LTE
D,Drive,Upload,-83,39872.6469,LTE
D,Drive,Upload,-89,38986.13369,LTE
D,Drive,Upload,-82.33333333,39963.28242,LTE
D,Drive,Upload,-96,39122.87371,LTE
D,Drive,Upload,-98,38698.03664,LTE
D,Drive,Upload,-95,40380.51038,LTE
D,Drive,Upload,-108,11357.87614,LTE
D,Drive,Upload,-101,13171.95027,LTE
D,Drive,Upload,-99,39117.11837,LTE
D,Drive,Upload,-98,30546.1325,LTE
D,Drive,Upload,-102,18461.56251,LTE
D,Drive,Upload,-101,15052.32245,LTE
D,Drive,Upload,-106,10754.67792,LTE
D,Drive,Upload,-106,17428.4709,LTE
D,Drive,Upload,-107.5,1633.851416,LTE
D,Drive,Upload,-78,12450.82123,LTE
D,Drive,Upload,-83,34762.32075,LTE
D,Drive,Upload,-95.5,16684.13989,LTE
D,Drive,Upload,-102,22336.68955,LTE
D,Drive,Upload,-95,14053.3055,LTE
D,Drive,Upload,-107.5,3115.562368,LTE
D,Drive,Upload,-108,2507.458019,LTE
D,Drive,Upload,-86,41368.00976,LTE
D,Drive,Upload,-109,11577.59005,LTE
D,Drive,Upload,-79,40184.83518,LTE
D,Drive,Upload,-80,33208.00977,LTE
D,Drive,Upload,-108.5,7517.899833,LTE
D,Drive,Upload,-108.6666667,7223.953798,LTE
D,Drive,Upload,-101,14428.54313,LTE
D,Drive,Upload,-97.5,27832.88445,LTE
D,Drive,Upload,-109.6666667,6931.832186,LTE
D,Drive,Upload,-108,3937.442594,LTE
D,Drive,Upload,-88,14295.0582,LTE
D,Drive,Upload,-90,19307.82987,LTE
D,Drive,Upload,-74,15242.96168,LTE
D,Drive,Upload,-107.3333333,2339.012433,LTE
D,Drive,Upload,-112,2569.040311,LTE
D,Drive,Upload,-105,14731.77077,LTE
D,Drive,Upload,-101,14734.14011,LTE
D,Drive,Upload,-86,37989.19476,LTE
D,Drive,Upload,-99,3923.134607,LTE
D,Drive,Upload,-91,6131.491394,LTE
D,Drive,Upload,-87,8815.294457,LTE
D,Drive,Upload,-90,4672.824522,LTE
D,Drive,Upload,-93,4358.87897,LTE
D,Drive,Upload,-87,6156.963465,LTE
D,Drive,Upload,-94,2118.055975,LTE
D,Drive,Upload,,1026.160577,eHRPD
D,Drive,Upload,-72,16794.87261,LTE
D,Drive,Upload,-79,16460.40773,LTE
D,Drive,Upload,-109,3966.996113,"LTE,eHRPD"
D,Drive,Upload,-88,16920.85216,LTE
D,Drive,Upload,,644.0795114,eHRPD
D,Drive,Upload,-91.5,5574.744697,LTE
D,Drive,Upload,-111.5,672.8915529,LTE
D,Drive,Upload,-106,5291.500666,LTE
D,Drive,Upload,-103,14940.8686,LTE
D,Drive,Upload,-86,8116.47673,LTE
D,Drive,Upload,-80,9261.945802,LTE
D,Drive,Upload,-80.66666667,8055.497001,LTE
D,Drive,Upload,-87.66666667,10621.95382,LTE
D,Drive,Upload,-98,7007.153966,LTE
D,Drive,Upload,-79,7971.046096,LTE
D,Drive,Upload,-80,6774.188847,LTE
D,Drive,Upload,-92,35155.89247,LTE
D,Drive,Upload,-82.66666667,36170.34092,LTE
D,Drive,Upload,-86,10300.28213,LTE
D,Drive,Upload,-78,8855.33089,LTE
D,Drive,Upload,-102,16407.65789,LTE
D,Drive,Upload,-69,38707.29098,LTE
D,Drive,Upload,-73,17923.75383,LTE
D,Drive,Upload,-106,2038.218372,LTE
D,Drive,Upload,-107,1608.557974,LTE
D,Drive,Upload,-103,3875.824078,LTE
D,Drive,Upload,-86.66666667,11919.6056,LTE
D,Drive,Upload,-56,7260.346513,LTE
D,Drive,Upload,-70,3992.280764,LTE
D,Drive,Upload,-76,7100.21857,LTE
D,Drive,Upload,-82,7135.818767,LTE
D,Drive,Upload,-73,2481.983119,LTE
D,Drive,Upload,-77,4577.186764,LTE
D,Drive,Upload,-73.66666667,7244.180324,LTE
D,Drive,Upload,-70.5,7592.363434,LTE
D,Drive,Upload,-72,17297.45713,LTE
D,Drive,Upload,-98.75,36263.39882,LTE
D,Drive,Upload,-91,4086.901821,LTE
D,Drive,Upload,-98,3119.202044,LTE
D,Drive,Upload,-95,2456.235425,LTE
D,Drive,Upload,-106,6803.926271,LTE
D,Drive,Upload,-96,4130.114381,LTE
D,Drive,Upload,-99.5,20077.39783,LTE
D,Drive,Upload,-101,2252.709018,LTE
D,Drive,Upload,-87,18458.38472,LTE
D,Drive,Upload,-111,24717.93159,LTE
D,Drive,Upload,-107,30893.98334,LTE
D,Drive,Upload,-107,30089.19871,LTE
D,Drive,Upload,-109,12586.84198,LTE
D,Drive,Upload,-78.66666667,40729.06016,LTE
D,Drive,Upload,-95,3427.812993,LTE
D,Drive,Upload,-99,1633.669998,LTE
D,Drive,Upload,-86,3685.718469,LTE
D,Drive,Upload,-86.5,5425.551138,LTE
D,Drive,Upload,-98,6571.794336,LTE
D,Drive,Upload,-102.5,13250.58729,LTE
D,Drive,Upload,-91,5138.651266,LTE
D,Drive,Upload,-92,5862.215214,LTE
D,Drive,Upload,-103,3848.212232,LTE
D,Drive,Upload,-113,1666.786317,LTE
D,Drive,Upload,-102,1841.266852,LTE
D,Drive,Upload,-96,11148.88297,LTE
D,Drive,Upload,-104,8978.08263,LTE
D,Drive,Upload,-102,32924.48867,LTE
D,Drive,Upload,-96.66666667,37444.46379,LTE
D,Drive,Upload,-97,2059.827632,LTE
D,Drive,Upload,-106,618.6074403,LTE
D,Drive,Upload,-109,12591.32319,LTE
D,Drive,Upload,-115,8856.019543,LTE
D,Drive,Upload,-97,5161.833037,LTE
D,Drive,Upload,-100,16454.92641,LTE
D,Drive,Upload,-102,21400.17857,LTE
D,Drive,Upload,-87,40909.97668,LTE
D,Drive,Upload,-97,35173.82561,LTE
D,Drive,Upload,-93,39913.94182,LTE
D,Drive,Upload,-88,35635.42743,LTE
D,Drive,Upload,-88,39043.80648,LTE
D,Drive,Upload,-98,27820.23937,LTE
D,Drive,Upload,-87,39422.74928,LTE
D,Drive,Upload,-108,4847.601999,LTE
D,Drive,Upload,-107,17077.35821,LTE
D,Drive,Upload,-100,24155.36165,LTE
D,Drive,Upload,-105,17424.83163,LTE
D,Drive,Upload,-102,1073.465852,LTE
D,Drive,Upload,-95,19745.94004,LTE
D,Drive,Upload,-106,13949.32741,LTE
D,Drive,Upload,-97,3311.369239,LTE
D,Drive,Upload,-91,3929.540306,LTE
D,Drive,Upload,-95,6581.980013,LTE
D,Drive,Upload,-83,37949.74703,LTE
D,Drive,Upload,-107,8050.068414,LTE
D,Drive,Upload,-103,23124.57549,LTE
D,Drive,Upload,-107.5,8733.28151,LTE
D,Drive,Upload,-77,37040.50466,LTE
D,Drive,Upload,-86.5,33736.0462,LTE
D,Drive,Upload,-108,17160.72566,LTE
D,Drive,Upload,-90,11184.63602,LTE
D,Drive,Upload,-93,4737.279147,LTE
D,Drive,Upload,-106,15028.82292,LTE
D,Drive,Upload,-111.6666667,12128.08518,LTE
D,Drive,Upload,-89.5,34318.32963,LTE
D,Drive,Upload,-97,35787.58921,LTE
D,Drive,Upload,-98,31632.42119,LTE
D,Drive,Upload,-100,38498.57961,LTE
D,Drive,Upload,-98,30872.9919,LTE
D,Drive,Upload,-100,38116.54097,LTE
D,Drive,Upload,-85,13157.42752,LTE
D,Drive,Upload,-97.5,26166.44151,LTE
D,Drive,Upload,-88,38398.35297,LTE
D,Drive,Upload,-81,39461.13107,LTE
D,Drive,Upload,-91,37841.14438,LTE
D,Drive,Upload,-96,418.469739,LTE
D,Drive,Upload,-101,1345.185843,LTE
D,Drive,Upload,-111,5551.062167,LTE
D,Drive,Upload,-109,6147.412196,LTE
D,Drive,Upload,-85,38674.53754,LTE
D,Drive,Upload,-96,17304.5312,LTE
D,Drive,Upload,-85,39682.41536,LTE
D,Drive,Upload,-103,3090.084638,LTE
D,Drive,Upload,-66,7660.666371,LTE
D,Drive,Upload,-92,5765.246251,LTE
D,Drive,Upload,-92.33333333,5376.398134,LTE
D,Drive,Upload,-98,1903.761831,LTE
D,Drive,Upload,-104.6666667,229.3250389,LTE
D,Drive,Upload,-78.5,10851.12611,LTE
D,Drive,Upload,-79,36663.92895,LTE
D,Drive,Upload,-79.5,15278.29231,LTE
D,Drive,Upload,-105.6666667,21513.09414,LTE
D,Drive,Upload,-96.33333333,1503.353033,LTE
D,Drive,Upload,-97,1339.103165,LTE
D,Drive,Upload,-87,2099.859618,LTE
D,Drive,Upload,-95.5,1525.024103,LTE
D,Drive,Upload,-92,3595.999556,LTE
D,Drive,Upload,-98,2802.550261,LTE
D,Drive,Upload,-94.33333333,2580.816707,LTE
D,Drive,Upload,-98.5,34478.07773,LTE
D,Drive,Upload,-87.33333333,11071.89337,LTE
D,Drive,Upload,-90,7754.426208,LTE
D,Drive,Upload,-108,30912.17768,LTE
D,Drive,Upload,-106.6666667,15176.0302,LTE
D,Drive,Upload,-107,17073.56535,LTE
D,Drive,Upload,-87.66666667,36047.34777,LTE
D,Drive,Upload,-106,16305.74697,LTE
D,Drive,Upload,-108,11963.61391,LTE
D,Drive,Upload,-108,14937.22892,LTE
D,Drive,Upload,-104,14824.39898,LTE
D,Drive,Upload,-105.6666667,25149.05796,LTE
D,Drive,Upload,-86,13692.13499,LTE
D,Drive,Upload,-93.5,5210.857968,LTE
D,Drive,Upload,-89,9437.678996,LTE
D,Drive,Upload,-90,37091.45446,LTE
D,Drive,Upload,-102.6666667,13332.80977,LTE
D,Drive,Upload,-108.6666667,3697.910474,LTE
D,Drive,Upload,-96,2470.516545,LTE
D,Drive,Upload,-92,5077.347551,LTE
D,Drive,Upload,-108,8872.543758,LTE
D,Drive,Upload,-103,24062.86273,LTE
D,Drive,Upload,-102.5,20110.61395,LTE
D,Drive,Upload,-94.5,5308.517877,LTE
D,Drive,Upload,-83,13174.12543,LTE
D,Drive,Upload,-86.75,38595.12074,LTE
D,Drive,Upload,,895.260773,eHRPD
